Tid,Label,tweet
1664292,1,"That bitch you met know what I mean she don't be the same bitch a million dollars later my nigga&#128080;&#9996;&#65039;
You feel me?&#128129;"
1664293,1,That bitch.
1664294,1,That boy has always been a pussy never been a threat!
1664295,1,That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth
1664296,2,That crow has socks
1664297,1,That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol
1664298,1,That depression shit trash.
1664299,1,That dude RENT ain't no punk-bitch either.
1664300,2,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots"
1664301,0,That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;
1664302,1,That fat bitch that's always on the phone just walked in &#128074;&#128074;&#9986;&#65039;&#9986;&#65039; @TibaBurger
1664303,2,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
1664304,0,That fucking slutty beaner
1664305,1,That hate shit dont mean nothing bitch im feeling myself http://t.co/idmcA55SiD
1664306,1,That ho went from darkskinned to mulatto RT @FunnyJulius: This fucked me up http://t.co/8tzvBBzXa1
1664307,1,That hoe ask what time it is it's 10:17
1664308,1,That hoe beefing over tunchi chillllll ouutttt
1664309,1,"That hoe out there, Fat Trel said it best."
1664310,1,That hoe said...my booty on fleek lmfaooo
1664311,1,That hoe was nipping
1664312,1,That ios8 gon get yall bitches fucced up . Trynna hide shit
1664313,1,"That last tweet was just song lyrics. I don't really like bad bitches, I like pretty chicks. Bad bitches cheat too easily and too often"
1664314,2,That long hair doesn't cover up your redneck
1664315,1,"That makes you an annoying bitch. If you're out looking to be offended, you can't bitch when you're offended."
1664316,2,That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;
1664317,1,That nig Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha
1664318,1,That nig was a G on that E60 I would have done the same thing
1664319,1,That nigga @WALEDAyDAy24 so trash
1664320,1,That nigga Tannehill trash lmao Dolphins trash
1664321,1,"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH"
1664322,1,That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow
1664323,1,That nigga talkin like a hoe Tell that bitch nigga speak up
1664324,1,That niggah is me lol TMLT &#128514;&#128514;&#128514;
1664325,1,That nigguh will never play football again
1664326,2,That night cap nonsense is for the birds.!
1664327,1,That old lassie in greggs is a total bitch man
1664328,1,That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt
1664329,1,That other shit for the birds . Get over yo self
1664330,0,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria
1664331,1,That pussy best be shaved for the holidays!
1664332,1,That pussy came gift wrapped
1664333,1,That pussy can't be that hairy shit gotta stink lol
1664334,1,That pussy crying for help
1664335,1,That pussy fat whatchu feeding it?
1664336,1,That pussy sooo good &#128524;&#128149;
1664337,1,"That shacking up shit for the birds, yo"
1664338,0,That shade of faggot clashes with your eye color.
1664339,1,That shit is for the crows in wal mart parking lots
1664340,1,That son of a bitch moment when you open the fridge and have no food
1664341,1,That stupid bitch karma best pay up
1664342,1,That vine started a coon frenzy bruh
1664343,2,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.
1664344,1,That was a bitch move I pulled...probably the most heartless thing I did
1664345,2,That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.
1664346,1,That was almost 10 years ago. I gave ALL them bitches away... or they were stolen...
1664347,1,That was deep.... like yo mommas pussy deep.
1664348,0,That was my faggot rant for the night.
1664349,2,That was not good times! Starting the mickey mouse club soon!
1664350,2,That was trash. I'm just gonna put my phone down. Goodnight
1664351,1,"That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked"
1664352,2,That'd been a ghetto little meal
1664353,1,That's Ya BM tho RT @Tyga: That ain't my hoe.
1664354,1,"That's a deal breaker, yo pussy shouldn't smell like my sweaty hooping shorts"
1664355,1,That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/lMyhrBKxZX
1664356,1,That's a mighty big bitch in the Saran Wrap dress lol.
1664357,1,That's all I'm saying you hoe ass niggas.
1664358,1,That's how I know the pussy is ready for me &#8220;@WhoIsAshanti: @VroomDET @TieMyDuragBoo white people gay.&#8221;
1664359,1,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?
1664360,1,That's how you let the beat build bitch.
1664361,2,That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.
1664362,1,That's most niggas RT @TheVoiceOfMiami: Fucking with the wrong bitches got me cold as ice...
1664363,1,That's my young ho I don't want nuthin old but her bank roll
1664364,1,"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard."
1664365,1,"That's not catfish stinking up my TL it's sore pussy, my bad."
1664366,1,"That's okay minivan, you can run that red light, I'm sure your nail appointment is more important than my life. #bitch"
1664367,1,"That's real dedication. .. &#171;@arigold_88 This bitch got diarrhea and still here, shitting up the bathroom.&#187;"
1664368,1,That's real pinchbach I told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to Austin
1664369,2,That's right I'm making brownies right now &#128526;&#128523;
1664370,1,That's still my pussy
1664371,1,That's the kind of bitch I hate fucking with
1664372,1,"That's what I tell my hoes when they ain't throwing the neck RT ""@shibermetimbers: Aint nobody got time for that"""
1664373,1,That's why I don't stunt these hoes on Instagram. #teamrealbooty http://t.co/VchXqgMbDE
1664374,1,"That's why I keep you here
you ain't like them other hoes"
1664375,1,That's why I tucked yo bitch u ignorant ass mother fucker
1664376,1,That's why i could always call SMURF For anything my niggah always there even when im beefing w my baby
1664377,1,That's yo bitch..... I was all up in her guts
1664378,1,"That's your bitch, why she acting like she need a man?"
1664379,1,"That, and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches. Sooo there's that too."
1664380,1,Thats bad when your bestfriend says yu act like a hoe Cx
1664381,1,Thats bc she is crazy! LoL thats my nicca tho! RT @PACOS_way: Man I swear idt nobody mom is cooler than mine yo.
1664382,1,"Thats fucked up give him some pussy RT ""@xomaryjeanxo: Woke up with sex on my mind, I should just play with (cont) http://t.co/GYYeayZrjy"
1664383,1,Thats my bitch when i feel like it.
1664384,1,Thats not ya bitch if she dont love giving you head
1664385,1,Thats some hoe shit doe
1664386,1,Thats the only thing a nigga ask forRT @IGiveEmNathan: Its some choosable bitches in here tonite
1664387,1,Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal
1664388,2,"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6"
1664389,2,The #Yankees don't need Tanaka or Beltran or all these 'big name' players!!! #believe
1664390,0,The #midwest of the US is white trash.
1664391,0,The #south of the US is white trash.
1664392,2,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul
1664393,0,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty"
1664394,2,"The @Yankees are playing the @tigers tonight. In other words, I am not friends with @mtaraban."
1664395,2,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs
1664396,2,The Bucs has 2 great uniforms and ruined them both for that trash smh
1664397,2,The Conjuring wasn't trash. It just wasn't as good as Insidious.
1664398,1,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt."
1664399,2,"The Devil Wears Charlie, by Revlon. #lesserfilms"
1664400,1,The English killed all the leprechauns. Thank God. Annoying little bastards.
1664401,2,The Giants trash
1664402,2,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.
1664403,1,The Internet will make you think these bitches are who they're actually not.
1664404,1,The Irish in #California are all white trash.
1664405,2,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare
1664406,2,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert"
1664407,1,The Karate Kid is such a pussy
1664408,2,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow."
1664409,1,The Monday has been a bitch
1664410,2,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
1664411,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/YbcsutdGMw http://t.co/nNwums32b4
1664412,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u
1664413,2,The Pirates have made the playoffs and the Yankees are out...hell has frozen over
1664414,1,The Redskins trash as fuck for not getting that
1664415,2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...
1664416,2,The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.
1664417,2,The Saints are pure trash lol smh
1664418,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
1664419,1,The Steelers new uniforms look like homosexual bumblebees. #wtf?
1664420,1,The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!
1664421,2,"The Walking Dead is trash people...

That is all. &#128514;"
1664422,2,The Wayans bros is the most retarded show ever.
1664423,1,"The X's and O's, exes and hoes, I exit and ghost &#128123;"
1664424,2,The Yankees still suck! @nikaaaa3
1664425,1,The bad bitches still awake?
1664426,1,The baddest bitch in the world followed me on IG today and started liking all my pics. I aint even all that attractive so I know she catfish
1664427,1,The baddest bitch is back on chestnut! @ryancommakerry #welcomehome
1664428,2,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97"
1664429,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with
1664430,2,The bengals have been trash for like 5 weeks it seems
1664431,1,The big homie Drizzy threatening these hoes... &#128518;&#128518;&#128518;
1664432,2,The bird is the word. #EsuranceSave30
1664433,2,The birds and the bees &#128038;&#128029;
1664434,2,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds
1664435,1,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.
1664436,1,The bitch coach said she didn't like my attitude.
1664437,1,The bitch got some nerve
1664438,1,The bitch is freeee!!!! ;D
1664439,1,"The bitch official though, dick harder than a missile yo"
1664440,1,The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular
1664441,1,The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ
1664442,1,The bitches act like they don't be in the club with they ass all out in too little ass skirts &amp; shorts giving em yeast infections n shit.
1664443,1,The bitches are back http://t.co/3fpjQJvjUh
1664444,1,The bitches behind me are so annoying
1664445,0,The blacks in #California are typical niggers.
1664446,2,The boy who shot albino deer http://t.co/D4XajBEIb1
1664447,2,The brownies I just made are a sin
1664448,1,The browns schedule for the first half of the year is literally retarded easy.
1664449,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl
